,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply,total_second
1969,1,73.0,3,2,1903.0,1887.0,4,2.0,0.0
1970,1,119.0,2,2,1829.0,1905.0,123,8.0,0.0
1971,1,130.0,0,1,1903.0,1969.0,5,10.0,0.0
1972,1,108.0,1,0,1927.0,1916.0,4,2.0,0.0
1973,1,103.0,2,2,1899.0,1950.0,348,9.0,0.0
1974,1,70.0,3,0,1957.0,2136.0,4,2.0,0.0
1975,1,111.0,3,2,2007.0,1966.0,91,3.0,0.0
1976,1,80.0,0,1,1970.0,1835.0,4,2.0,0.0
1977,1,113.0,2,2,1989.0,1980.0,144,10.0,0.0
1978,1,81.0,0,1,1973.0,2003.0,8,4.0,0.0
1979,1,17.0,3,2,1958.0,1996.0,4,2.0,0.0
1980,1,39.0,3,2,1951.0,1862.0,4,2.0,0.0
1981,1,104.0,3,0,2066.0,1937.0,45,4.0,0.0
1982,1,135.0,2,1,1869.0,1939.0,90,3.0,0.0
1983,1,119.0,1,2,1937.0,1959.0,120,7.0,0.0
1984,1,29.0,3,2,1950.0,1901.0,8,4.0,0.0
1985,1,122.0,3,0,1726.0,1946.0,41,2.0,0.0
1986,1,109.0,0,1,1941.0,1916.0,5,4.0,0.0
1987,1,77.0,3,2,1956.0,1854.0,4,2.0,0.0
1988,1,119.0,3,2,1785.0,1971.0,90,3.0,0.0
1989,1,53.0,3,2,1960.0,2000.0,4,2.0,0.0
1990,0,63.0,3,2,1949.0,1474.0,117,5.0,0.0
1991,0,58.0,1,0,1702.0,1474.0,117,4.0,0.0
1992,0,46.0,1,0,1474.0,2014.0,19,2.0,0.0
1993,0,84.0,1,0,1500.0,1474.0,41,2.0,0.0
1994,0,56.0,1,0,1363.0,1474.0,91,3.0,0.0
1995,0,24.0,3,2,1390.0,1474.0,41,2.0,0.0
1996,0,65.0,3,2,1474.0,1254.0,220,10.0,0.0
1997,0,62.0,1,0,1495.0,1474.0,90,3.0,0.0
1998,0,6.0,0,1,1500.0,1474.0,93,3.0,0.0
1999,0,29.0,3,2,1820.0,1474.0,119,6.0,0.0
2000,0,90.0,0,1,1474.0,2010.0,71,5.0,0.0
2001,0,78.0,3,0,1767.0,1474.0,305,9.0,0.0
2002,1,46.0,1,0,1487.0,1562.0,239,2.0,0.0
2003,1,120.0,1,0,1254.0,1461.0,0,1.0,0.0
2004,1,46.0,1,0,1514.0,1560.0,3,2.0,0.0
2005,1,93.0,1,2,1572.0,1590.0,72,6.0,0.0
2006,1,52.0,1,0,1503.0,1498.0,72,2.0,0.0
2007,1,70.0,3,0,1629.0,1603.0,152,4.0,0.0
2008,1,75.0,2,2,1500.0,1393.0,239,8.0,0.0
2009,1,53.0,3,2,2065.0,1879.0,78,3.0,0.0
2010,1,25.0,3,0,1886.0,2001.0,239,5.0,0.0
2011,1,71.0,2,2,1797.0,2083.0,15,4.0,0.0
2012,1,27.0,3,2,1500.0,1500.0,259,6.0,0.0
2013,0,130.0,1,0,1128.0,2177.0,0,2.0,0.0
2014,1,85.0,3,2,1114.0,1189.0,0,1.0,0.0
2015,1,51.0,0,1,1191.0,1111.0,0,1.0,0.0
2016,0,53.0,1,2,1111.0,921.0,0,4.0,0.0
2017,0,26.0,3,2,1111.0,897.0,0,1.0,0.0
2018,1,52.0,3,2,1099.0,1124.0,4,2.0,0.0
2019,1,139.0,1,2,1115.0,1013.0,0,1.0,0.0
2020,0,72.0,1,0,1099.0,1115.0,77,2.0,0.0
2021,1,60.0,1,0,1136.0,843.0,0,2.0,0.0
2022,1,43.0,1,2,1151.0,964.0,0,1.0,0.0
2023,1,34.0,1,0,1113.0,1581.0,171,3.0,0.0
2024,1,38.0,3,2,1098.0,1202.0,192,6.0,0.0
2025,1,23.0,1,2,1083.0,1218.0,195,5.0,0.0
2026,1,6.0,3,0,1091.0,1203.0,90,3.0,0.0
2027,1,37.0,1,2,1236.0,1098.0,196,7.0,0.0
2028,1,19.0,3,2,1112.0,1109.0,171,3.0,0.0
2029,1,21.0,1,2,1188.0,1118.0,239,3.0,0.0
2030,1,65.0,0,1,1116.0,1173.0,72,2.0,0.0
2031,1,28.0,1,0,1139.0,1104.0,195,5.0,0.0
2032,1,19.0,3,2,1100.0,1116.0,216,6.0,0.0
2033,1,47.0,3,2,1614.0,1711.0,78,2.0,0.0
2034,1,30.0,3,0,1623.0,1701.0,78,7.0,0.0
2035,1,100.0,3,0,1716.0,1659.0,248,5.0,0.0
2036,1,29.0,3,2,1749.0,1726.0,78,4.0,0.0
2037,1,43.0,3,2,1711.0,1760.0,268,7.0,0.0
2038,1,35.0,3,2,1700.0,1625.0,253,7.0,0.0
2039,1,32.0,3,2,1689.0,1593.0,266,10.0,0.0
2040,1,85.0,3,2,1663.0,1705.0,1,2.0,0.0
2041,1,34.0,3,2,1676.0,1684.0,36,2.0,0.0
2042,1,38.0,1,0,1696.0,1659.0,78,2.0,0.0
2043,1,25.0,1,2,1651.0,1466.0,259,5.0,0.0
2044,1,15.0,2,2,1635.0,1647.0,36,2.0,0.0
2045,1,41.0,3,2,1525.0,1657.0,78,2.0,0.0
2046,1,49.0,1,2,1640.0,1650.0,245,8.0,0.0
2047,1,68.0,3,2,1782.0,1651.0,78,2.0,0.0
2048,1,51.0,3,2,1630.0,1697.0,268,7.0,0.0
2049,1,50.0,1,0,1674.0,1655.0,46,4.0,0.0
2050,1,45.0,3,2,1643.0,1696.0,248,4.0,0.0
2051,1,70.0,1,0,1760.0,1683.0,239,3.0,0.0
2052,1,86.0,3,0,1839.0,1651.0,248,5.0,0.0
2053,1,54.0,1,0,1664.0,1820.0,319,5.0,0.0
2054,1,45.0,3,2,1641.0,1645.0,259,6.0,0.0
2055,1,42.0,3,0,1657.0,1614.0,78,7.0,0.0
2056,1,25.0,1,2,1700.0,1635.0,78,2.0,0.0
2057,1,45.0,3,2,1602.0,1671.0,241,4.0,0.0
2058,1,70.0,3,0,1655.0,1566.0,343,6.0,0.0
2059,1,136.0,1,0,1582.0,1770.0,319,8.0,0.0
2060,1,40.0,3,0,1648.0,1591.0,78,4.0,0.0
2061,1,44.0,0,1,1629.0,1586.0,78,4.0,0.0
2062,1,58.0,3,0,1480.0,1551.0,78,7.0,0.0
2063,1,52.0,1,0,1577.0,1763.0,49,6.0,0.0
2064,1,74.0,1,0,1614.0,1732.0,248,5.0,0.0
2065,1,63.0,3,2,1890.0,1639.0,79,9.0,0.0
2066,1,88.0,0,1,1642.0,1638.0,78,2.0,0.0
2067,1,85.0,3,2,1549.0,1551.0,266,6.0,0.0
2068,1,65.0,3,2,1652.0,1674.0,41,2.0,0.0
2069,1,81.0,3,2,1500.0,1497.0,248,5.0,0.0
2070,1,68.0,3,0,1871.0,1774.0,321,9.0,0.0
2071,1,56.0,3,0,1201.0,1871.0,239,2.0,0.0
2072,1,75.0,1,2,1870.0,1202.0,36,2.0,0.0
2073,1,14.0,1,0,1573.0,1866.0,72,4.0,0.0
2074,1,68.0,3,0,1771.0,1857.0,10,2.0,0.0
2075,1,24.0,3,0,1630.0,1851.0,253,7.0,0.0
2076,1,21.0,3,2,1799.0,1866.0,72,4.0,0.0
2077,1,18.0,3,0,1585.0,1861.0,152,3.0,0.0
2078,1,43.0,3,2,1857.0,1590.0,153,5.0,0.0
2079,1,41.0,3,0,1594.0,1852.0,72,4.0,0.0
2080,1,16.0,1,0,1873.0,1574.0,48,7.0,0.0
2081,1,57.0,0,1,1875.0,1821.0,274,8.0,0.0
2082,1,75.0,1,2,1875.0,1074.0,258,5.0,0.0
2083,1,41.0,1,2,1880.0,1781.0,39,3.0,0.0
2084,1,54.0,3,0,1825.0,1869.0,152,3.0,0.0
2085,1,93.0,3,2,1940.0,1879.0,72,4.0,0.0
2086,1,64.0,0,1,1815.0,1882.0,0,1.0,0.0
2087,1,57.0,1,2,1878.0,1534.0,36,2.0,0.0
2088,1,22.0,3,2,1873.0,1630.0,270,7.0,0.0
2089,1,53.0,1,2,1887.0,1564.0,246,5.0,0.0
2090,1,95.0,3,2,1879.0,1671.0,241,8.0,0.0
2091,1,89.0,3,2,1872.0,1708.0,274,8.0,0.0
2092,1,74.0,3,0,1923.0,1211.0,273,9.0,0.0
2093,1,73.0,2,2,1907.0,1677.0,265,6.0,0.0
2094,1,42.0,3,0,1683.0,1901.0,239,4.0,0.0
2095,1,55.0,3,0,1730.0,1893.0,152,3.0,0.0
2096,1,45.0,3,2,1886.0,1737.0,36,2.0,0.0
2097,1,47.0,3,2,1720.0,1905.0,6,3.0,0.0
2098,1,27.0,1,2,1903.0,1454.0,245,4.0,0.0
2099,1,67.0,3,2,1894.0,1775.0,66,5.0,0.0
2100,1,55.0,1,2,1889.0,1641.0,265,5.0,0.0
2101,1,29.0,3,2,1883.0,1646.0,275,9.0,0.0
2102,1,50.0,1,0,1651.0,1878.0,72,4.0,0.0
2103,1,50.0,1,0,1217.0,1259.0,4,2.0,0.0
2104,1,52.0,1,0,1271.0,1517.0,4,2.0,0.0
2105,1,28.0,1,0,1500.0,1406.0,6,3.0,0.0
2106,1,8.0,3,0,1132.0,1258.0,0,1.0,0.0
2107,1,22.0,1,0,1303.0,1248.0,72,2.0,0.0
2108,1,84.0,1,0,1257.0,1296.0,171,3.0,0.0
2109,1,25.0,1,2,1152.0,1271.0,201,5.0,0.0
2110,1,68.0,1,0,1283.0,1255.0,171,3.0,0.0
2111,1,82.0,1,0,1295.0,1226.0,171,3.0,0.0
2112,1,8.0,1,0,1448.0,1280.0,171,3.0,0.0
2113,1,81.0,1,2,1378.0,1276.0,72,4.0,0.0
2114,1,34.0,1,0,1284.0,1370.0,171,3.0,0.0
2115,1,47.0,1,2,1245.0,1284.0,36,6.0,0.0
2116,1,100.0,0,1,1331.0,1296.0,71,2.0,0.0
2117,1,40.0,3,0,1305.0,1360.0,171,3.0,0.0
2118,1,110.0,3,0,1193.0,1298.0,243,5.0,0.0
2119,1,57.0,1,2,1288.0,1257.0,171,4.0,0.0
2120,1,51.0,1,2,1245.0,1300.0,197,5.0,0.0
2121,1,70.0,1,0,1315.0,1189.0,90,2.0,0.0
2122,1,19.0,1,2,1302.0,1377.0,71,2.0,0.0
2123,1,65.0,1,2,1251.0,1314.0,191,4.0,0.0
2124,1,45.0,3,2,1307.0,1180.0,171,3.0,0.0
2125,1,37.0,1,2,1290.0,1548.0,191,4.0,0.0
2126,1,37.0,1,2,1419.0,1309.0,71,5.0,0.0
2127,1,30.0,1,0,1227.0,1312.0,72,2.0,0.0
2128,1,63.0,1,2,1304.0,1226.0,77,2.0,0.0
2129,1,45.0,1,2,1371.0,1315.0,171,3.0,0.0
2130,1,128.0,1,0,1325.0,1361.0,171,3.0,0.0
2131,1,40.0,1,0,1340.0,1316.0,171,3.0,0.0
2132,1,31.0,3,2,1307.0,1246.0,171,3.0,0.0
2133,1,97.0,3,2,1296.0,1298.0,171,3.0,0.0
2134,1,7.0,1,2,1285.0,1279.0,71,2.0,0.0
2135,1,15.0,1,2,1328.0,1295.0,201,5.0,0.0
2136,1,58.0,1,0,1283.0,1499.0,96,4.0,0.0
2137,1,9.0,1,2,1310.0,1304.0,193,6.0,0.0
2138,1,14.0,1,0,1316.0,1298.0,201,7.0,0.0
2139,1,53.0,1,2,1304.0,1318.0,174,3.0,0.0
2140,1,46.0,3,0,1236.0,1309.0,172,4.0,0.0
2141,1,91.0,1,2,1297.0,1319.0,196,8.0,0.0
2142,1,49.0,1,2,1258.0,1299.0,191,4.0,0.0
2143,1,53.0,3,2,1288.0,1268.0,91,3.0,0.0
2144,0,17.0,1,2,1242.0,1291.0,171,3.0,0.0
2145,0,17.0,1,2,1291.0,1242.0,171,3.0,0.0
2146,0,22.0,1,0,1291.0,1500.0,36,2.0,0.0
2147,0,46.0,1,0,1291.0,1318.0,41,2.0,0.0
2148,1,59.0,1,2,1430.0,1434.0,191,4.0,0.0
2149,1,43.0,1,2,1824.0,1500.0,36,2.0,0.0
2150,0,25.0,3,0,1500.0,1332.0,191,4.0,0.0
2151,1,55.0,1,2,1604.0,1344.0,241,5.0,0.0
2152,0,8.0,3,2,1500.0,1364.0,191,4.0,0.0
2153,0,38.0,1,0,1661.0,1364.0,174,3.0,0.0
2154,0,16.0,3,2,1500.0,1364.0,191,6.0,0.0
2155,0,98.0,1,0,1364.0,1525.0,172,3.0,0.0
2156,0,79.0,1,2,1525.0,1364.0,191,4.0,0.0
2157,0,68.0,3,2,1390.0,1364.0,0,1.0,0.0
2158,0,17.0,3,2,1168.0,1364.0,0,1.0,0.0
2159,0,55.0,1,2,1364.0,1500.0,193,6.0,0.0
2160,0,47.0,3,2,1832.0,1500.0,10,1.0,0.0
2161,0,47.0,3,2,2005.0,1500.0,201,5.0,0.0
2162,0,74.0,3,0,1500.0,1531.0,0,4.0,0.0
2163,0,71.0,1,2,1531.0,1500.0,239,2.0,0.0
2164,0,12.0,1,0,1500.0,1500.0,208,8.0,0.0
2165,1,52.0,3,0,1386.0,1468.0,178,3.0,0.0
2166,1,26.0,3,2,1371.0,1398.0,72,6.0,0.0
2167,1,42.0,1,0,1279.0,1406.0,72,2.0,0.0
2168,1,135.0,1,2,1398.0,1286.0,239,3.0,0.0
2169,1,27.0,3,0,1407.0,1461.0,99,4.0,0.0
2170,1,53.0,3,2,1283.0,1422.0,72,2.0,0.0
2171,0,29.0,3,2,2244.0,1411.0,258,5.0,0.0
2172,1,54.0,1,0,1411.0,1411.0,72,6.0,0.0
2173,1,69.0,3,2,1391.0,1411.0,175,4.0,0.0
2174,1,28.0,2,0,1337.0,1391.0,72,6.0,0.0
2175,1,87.0,3,2,1300.0,1405.0,171,3.0,0.0
2176,1,26.0,3,0,1084.0,1402.0,239,8.0,0.0
2177,1,43.0,3,2,1396.0,1231.0,175,4.0,0.0
2178,1,50.0,3,0,1406.0,1416.0,174,4.0,0.0
2179,1,54.0,3,2,1472.0,1436.0,72,6.0,0.0
2180,1,49.0,1,2,1430.0,1256.0,36,2.0,0.0
2181,1,55.0,3,2,1335.0,1444.0,72,2.0,0.0
2182,1,59.0,1,2,1436.0,1345.0,36,2.0,0.0
2183,1,76.0,1,0,1355.0,1428.0,72,2.0,0.0
2184,1,41.0,3,0,1441.0,1338.0,174,3.0,0.0
2185,1,82.0,1,0,1386.0,1442.0,72,6.0,0.0
2186,1,75.0,3,2,1429.0,1511.0,174,3.0,0.0
2187,1,131.0,1,2,1416.0,1491.0,239,3.0,0.0
2188,1,38.0,1,0,1387.0,1406.0,72,6.0,0.0
2189,1,69.0,3,0,1375.0,1396.0,72,4.0,0.0
2190,1,48.0,3,0,1406.0,1423.0,72,2.0,0.0
2191,1,80.0,3,0,1364.0,1397.0,72,2.0,0.0
2192,1,35.0,3,2,1330.0,1409.0,6,3.0,0.0
2193,1,81.0,1,2,1404.0,1197.0,174,3.0,0.0
2194,1,49.0,3,2,1397.0,1415.0,239,3.0,0.0
2195,1,79.0,1,2,1405.0,1408.0,239,3.0,0.0
2196,1,13.0,3,2,1171.0,1422.0,239,3.0,0.0
2197,1,105.0,1,2,1412.0,1401.0,152,2.0,0.0
2198,1,83.0,3,2,1518.0,1419.0,0,1.0,0.0
2199,1,46.0,3,0,1280.0,1413.0,72,6.0,0.0
2200,0,77.0,1,2,1393.0,1527.0,239,2.0,0.0
2201,0,51.0,1,2,1730.0,1393.0,2,4.0,0.0
2202,0,55.0,1,2,1527.0,1393.0,239,3.0,0.0
2203,0,78.0,1,0,1309.0,1393.0,72,4.0,0.0
2204,0,51.0,1,2,1393.0,1309.0,243,5.0,0.0
2205,0,78.0,1,0,1393.0,1527.0,239,3.0,0.0
2206,0,56.0,1,0,1393.0,1309.0,239,4.0,0.0
2207,0,63.0,1,2,1428.0,1730.0,239,3.0,0.0
2208,0,61.0,1,2,1730.0,1428.0,152,4.0,0.0
2209,0,50.0,1,0,1428.0,1527.0,239,3.0,0.0
2210,0,87.0,1,2,1279.0,1428.0,72,4.0,0.0
2211,0,65.0,1,2,1730.0,1428.0,239,2.0,0.0
2212,0,73.0,1,2,1500.0,1428.0,6,3.0,0.0
2213,0,25.0,1,2,1527.0,1309.0,0,1.0,0.0
2214,0,137.0,0,1,1730.0,1309.0,71,6.0,0.0
2215,0,56.0,1,0,1309.0,1730.0,178,3.0,0.0
2216,0,107.0,1,2,1527.0,1309.0,239,4.0,0.0
2217,0,78.0,1,0,1309.0,1393.0,72,4.0,0.0
2218,0,51.0,1,2,1393.0,1309.0,243,5.0,0.0
2219,0,108.0,1,0,1309.0,1527.0,72,4.0,0.0
2220,0,56.0,1,0,1393.0,1309.0,239,4.0,0.0
2221,1,16.0,3,0,1513.0,1783.0,36,2.0,0.0
2222,1,60.0,3,0,1599.0,1499.0,72,2.0,0.0
2223,1,61.0,2,2,1539.0,1510.0,71,2.0,0.0
2224,1,72.0,3,0,1519.0,1557.0,41,3.0,0.0
2225,1,120.0,1,0,1533.0,1507.0,36,1.0,0.0
2226,1,24.0,3,0,1513.0,1695.0,0,1.0,0.0
2227,1,54.0,1,0,1518.0,1716.0,184,5.0,0.0
2228,1,80.0,3,0,1535.0,1620.0,3,2.0,0.0
2229,1,59.0,3,2,1729.0,1553.0,71,3.0,0.0
2230,1,50.0,1,0,1526.0,1542.0,90,2.0,0.0
2231,1,53.0,3,2,1508.0,1555.0,71,6.0,0.0
2232,1,27.0,3,2,1531.0,1579.0,221,8.0,0.0
2233,1,43.0,3,2,1581.0,1541.0,201,6.0,0.0
2234,1,52.0,3,0,1550.0,1620.0,261,9.0,0.0
2235,1,82.0,3,0,1562.0,1556.0,201,6.0,0.0
2236,1,53.0,3,2,2167.0,1562.0,99,5.0,0.0
2237,1,60.0,1,0,1130.0,1383.0,185,6.0,0.0
2238,0,50.0,3,0,1136.0,1383.0,0,1.0,0.0
2239,0,37.0,3,2,1383.0,1136.0,201,6.0,0.0
2240,1,76.0,3,0,984.0,1378.0,239,5.0,0.0
2241,0,46.0,1,0,1378.0,1377.0,191,4.0,0.0
2242,1,11.0,3,2,1372.0,1003.0,117,4.0,0.0
2243,1,77.0,1,2,1364.0,1065.0,152,3.0,0.0
2244,1,20.0,3,0,1196.0,1348.0,258,5.0,0.0
2245,1,37.0,3,2,1336.0,1088.0,152,3.0,0.0
2246,1,89.0,3,2,1310.0,1273.0,193,5.0,0.0
2247,1,17.0,0,1,1382.0,1304.0,174,3.0,0.0
2248,1,30.0,3,2,1285.0,1116.0,99,4.0,0.0
2249,1,77.0,3,2,1271.0,1328.0,201,8.0,0.0
2250,1,89.0,2,2,1574.0,1562.0,243,5.0,0.0
2251,1,67.0,0,1,1590.0,1561.0,90,3.0,0.0
2252,1,31.0,3,2,1558.0,1235.0,259,6.0,0.0
2253,1,101.0,3,2,1547.0,1567.0,258,5.0,0.0
2254,1,37.0,2,2,1517.0,1559.0,358,9.0,0.0
2255,1,80.0,1,0,1429.0,1552.0,152,3.0,0.0
2256,1,107.0,3,2,1741.0,1810.0,3,2.0,0.0
2257,1,64.0,3,0,1805.0,1727.0,152,3.0,0.0
2258,1,63.0,3,2,1866.0,1734.0,154,10.0,0.0
2259,1,44.0,3,2,1722.0,1756.0,4,2.0,0.0
2260,1,81.0,3,0,1740.0,1496.0,187,8.0,0.0
2261,1,52.0,1,0,1757.0,1893.0,196,8.0,0.0
2262,1,95.0,1,2,1746.0,1743.0,4,2.0,0.0
2263,1,90.0,1,0,1534.0,1740.0,152,3.0,0.0
2264,1,49.0,1,2,1498.0,1759.0,0,1.0,0.0
2265,1,72.0,1,0,1932.0,1757.0,155,5.0,0.0
2266,0,36.0,3,0,1500.0,1425.0,117,4.0,0.0
2267,0,35.0,3,2,1425.0,1500.0,101,8.0,0.0
2268,1,21.0,3,2,1417.0,1326.0,49,4.0,0.0
2269,1,15.0,3,0,1437.0,1458.0,280,7.0,0.0
2270,1,21.0,1,2,1446.0,1448.0,119,6.0,0.0
2271,1,46.0,3,2,1441.0,1331.0,319,8.0,0.0
2272,1,42.0,3,0,1470.0,1428.0,90,3.0,0.0
2273,1,63.0,1,2,1415.0,1484.0,36,2.0,0.0
2274,1,62.0,3,2,1402.0,1495.0,10,2.0,0.0
2275,1,96.0,3,0,1345.0,1392.0,95,4.0,0.0
2276,1,33.0,1,2,1420.0,1403.0,343,6.0,0.0
2277,1,37.0,3,2,1556.0,1410.0,90,3.0,0.0
2278,1,43.0,1,2,1507.0,1418.0,44,5.0,0.0
2279,1,47.0,1,2,1410.0,1300.0,71,2.0,0.0
2280,1,63.0,3,2,1398.0,1416.0,217,8.0,0.0
2281,1,41.0,3,2,1383.0,1410.0,45,4.0,0.0
2282,1,36.0,3,0,1428.0,1222.0,72,6.0,0.0
2283,1,31.0,1,2,1428.0,1318.0,216,6.0,0.0
2284,1,45.0,3,2,1500.0,1435.0,41,3.0,0.0
2285,1,60.0,3,2,1593.0,1442.0,343,6.0,0.0
2286,1,39.0,1,2,1469.0,1453.0,91,3.0,0.0
2287,1,114.0,0,1,1450.0,1525.0,154,9.0,0.0
2288,1,74.0,3,0,1461.0,1490.0,212,6.0,0.0
2289,1,58.0,1,0,1400.0,1451.0,92,3.0,0.0
2290,1,76.0,1,0,1525.0,1418.0,92,3.0,0.0
2291,1,60.0,3,0,1427.0,1433.0,191,4.0,0.0
2292,1,30.0,1,0,1464.0,1416.0,92,3.0,0.0
2293,1,20.0,3,0,1476.0,1387.0,4,2.0,0.0
2294,1,76.0,1,0,1299.0,1369.0,353,8.0,0.0
2295,1,48.0,3,0,1384.0,1285.0,110,9.0,0.0
2296,1,62.0,1,0,1333.0,1364.0,90,2.0,0.0
2297,1,51.0,3,2,1350.0,1409.0,192,6.0,0.0
2298,1,40.0,3,0,1337.0,1384.0,162,6.0,0.0
2299,1,68.0,1,0,1033.0,1333.0,342,5.0,0.0
2300,0,38.0,1,0,1500.0,1287.0,219,8.0,0.0
2301,0,5.0,3,2,1465.0,1287.0,171,4.0,0.0
2302,1,105.0,3,2,1413.0,1305.0,1,5.0,0.0
2303,1,43.0,1,2,1275.0,1308.0,201,5.0,0.0
2304,1,33.0,1,2,1245.0,1259.0,152,5.0,0.0
2305,1,32.0,3,2,1292.0,1275.0,253,7.0,0.0
2306,1,131.0,2,2,1264.0,1315.0,171,3.0,0.0
2307,1,38.0,3,2,1282.0,1234.0,193,5.0,0.0
2308,1,75.0,3,2,1250.0,1156.0,72,2.0,0.0
2309,0,57.0,3,2,1138.0,1176.0,195,4.0,0.0
2310,1,33.0,1,2,1373.0,1084.0,72,4.0,0.0
2311,1,52.0,1,0,1194.0,1311.0,0,1.0,0.0
2312,1,92.0,0,1,1330.0,1268.0,193,5.0,0.0
2313,1,43.0,3,2,1511.0,1500.0,171,2.0,0.0
2314,1,48.0,1,0,886.0,1659.0,172,7.0,0.0
2315,0,41.0,3,2,1358.0,886.0,90,3.0,0.0
2316,1,23.0,3,2,1620.0,890.0,4,2.0,0.0
2317,1,49.0,1,2,1484.0,898.0,90,3.0,0.0
2318,0,61.0,1,2,1500.0,898.0,117,4.0,0.0
2319,1,19.0,3,2,1325.0,921.0,162,5.0,0.0
2320,1,27.0,1,2,1397.0,940.0,197,7.0,0.0
2321,1,31.0,3,2,1500.0,963.0,208,8.0,0.0
2322,1,56.0,1,0,1049.0,1234.0,162,5.0,0.0
2323,0,91.0,3,2,1118.0,1049.0,36,3.0,0.0
2324,1,36.0,3,2,1110.0,1500.0,239,3.0,0.0
2325,0,20.0,3,0,1500.0,1595.0,72,2.0,0.0
2326,0,31.0,3,2,1359.0,1500.0,191,4.0,0.0
2327,0,12.0,3,0,1500.0,1595.0,72,2.0,0.0
2328,0,22.0,3,0,1500.0,1500.0,71,2.0,0.0
2329,0,21.0,3,2,1649.0,1500.0,239,3.0,0.0
2330,0,7.0,1,2,1500.0,1500.0,174,3.0,0.0
2331,0,18.0,3,0,1500.0,1683.0,171,4.0,0.0
2332,1,99.0,3,2,1804.0,2023.0,74,9.0,0.0
2333,1,60.0,1,0,1822.0,1588.0,191,4.0,0.0
2334,1,62.0,3,0,1853.0,1809.0,17,4.0,0.0
2335,1,47.0,3,2,1805.0,1536.0,195,8.0,0.0
2336,1,52.0,1,0,1580.0,1800.0,195,5.0,0.0
2337,1,51.0,3,2,1794.0,1597.0,191,4.0,0.0
2338,1,69.0,1,2,2100.0,1798.0,196,8.0,0.0
2339,1,47.0,3,2,1789.0,1695.0,117,4.0,0.0
2340,1,63.0,3,2,1774.0,1894.0,206,7.0,0.0
2341,1,94.0,1,0,1719.0,1765.0,216,6.0,0.0
2342,0,57.0,1,2,1874.0,1765.0,216,10.0,0.0
2343,1,54.0,1,0,1781.0,1956.0,6,3.0,0.0
2344,1,41.0,1,2,1773.0,1659.0,83,6.0,0.0
2345,1,41.0,1,2,1899.0,1780.0,172,7.0,0.0
2346,1,44.0,1,0,1714.0,1771.0,216,6.0,0.0
2347,0,85.0,3,2,2032.0,1776.0,38,7.0,0.0
2348,1,2.0,3,2,1765.0,1234.0,1,1.0,0.0
2349,1,26.0,1,0,1246.0,1753.0,36,2.0,0.0
2350,1,12.0,3,2,1739.0,1260.0,0,1.0,0.0
2351,1,14.0,3,0,1279.0,1720.0,1,1.0,0.0
2352,1,73.0,1,2,1694.0,1305.0,4,2.0,0.0
2353,1,3.0,3,2,1654.0,1345.0,1,1.0,0.0
2354,1,6.0,3,0,1423.0,1576.0,152,3.0,0.0
2355,1,3.0,3,0,1500.0,1500.0,36,2.0,0.0
2356,1,34.0,3,2,1579.0,1022.0,241,4.0,0.0
2357,1,70.0,1,0,1028.0,1284.0,181,3.0,0.0
2358,1,35.0,1,2,1307.0,1033.0,152,2.0,0.0
2359,1,43.0,3,2,983.0,1051.0,152,2.0,0.0
2360,1,42.0,3,0,1058.0,1249.0,72,2.0,0.0
2361,1,11.0,3,0,1066.0,1256.0,185,5.0,0.0
2362,1,20.0,3,0,1073.0,1313.0,181,4.0,0.0
2363,1,65.0,1,2,1308.0,1079.0,195,5.0,0.0
2364,1,39.0,3,2,1046.0,1096.0,152,3.0,0.0
2365,1,112.0,1,0,1118.0,1002.0,36,2.0,0.0
2366,1,61.0,1,2,1107.0,977.0,152,4.0,0.0
2367,1,49.0,3,2,1328.0,1133.0,73,6.0,0.0
2368,1,92.0,3,0,1150.0,1157.0,152,3.0,0.0
2369,1,52.0,3,2,1131.0,1167.0,72,2.0,0.0
2370,1,16.0,3,2,1107.0,1225.0,72,2.0,0.0
2371,1,52.0,3,0,1129.0,1096.0,193,4.0,0.0
2372,1,16.0,3,0,1132.0,1107.0,152,3.0,0.0
2373,1,67.0,3,2,1208.0,1123.0,152,3.0,0.0
2374,1,7.0,2,2,1099.0,1198.0,172,3.0,0.0
2375,1,37.0,1,2,1315.0,1122.0,10,2.0,0.0
2376,1,81.0,1,2,1094.0,1144.0,176,4.0,0.0
2377,1,58.0,1,0,1317.0,1049.0,4,2.0,0.0
2378,1,27.0,3,0,1061.0,1297.0,171,4.0,0.0
2379,1,49.0,1,2,1287.0,1089.0,175,4.0,0.0
2380,1,119.0,3,2,1098.0,1123.0,239,3.0,0.0
2381,1,30.0,3,2,1114.0,998.0,77,2.0,0.0
2382,1,47.0,3,0,1296.0,1051.0,241,4.0,0.0
2383,1,95.0,3,2,1045.0,1101.0,241,3.0,0.0
2384,1,16.0,3,0,1138.0,1217.0,195,4.0,0.0
2385,1,49.0,2,2,1062.0,1216.0,163,6.0,0.0
2386,1,3.0,2,2,1045.0,1080.0,172,3.0,0.0
2387,1,64.0,3,0,1253.0,1232.0,193,7.0,0.0
2388,1,86.0,3,0,1253.0,1956.0,36,2.0,0.0
2389,1,36.0,3,0,1257.0,1715.0,39,2.0,0.0
2390,1,41.0,1,2,1923.0,1258.0,84,5.0,0.0
2391,1,38.0,3,0,1262.0,1661.0,241,5.0,0.0
